"id_echouage","id_mammifere","code_exam","code_capt","info_etat","date_obs","date_echou","localisation","esp_id","code_sexe","long_cm","age_age_mini","age_age","age_age_maxi","prec_long","lb_nom","num_collec","prelevement_dispo","protocole","com_nom","com_coord_lat","com_coord_long","latitude","longitude","dept_code","code_zone","annee","SR","SR_num","TRUST"
4446,6301,1,0,"M FR",1997-01-07,"1997-01-06","ST MARTIN DE RE LE VERT CLOS",31,2,"197","12",12,"13","Précise","Delphinus delphis","9701001","0","NULL","SAINT-MARTIN-DE-RE",46.20715,-1.36905,"NULL","NULL","17","A",1997,"M R",1,NA
4498,6358,1,40,"M PU",1997-02-13,"1997-02-13","ST JEAN DE MONT",31,1,"195","5",5.5,"5.5","Précise","Delphinus delphis","9702005","0","NULL","SAINT-JEAN-DE-MONTS",46.79268,-2.07962,"NULL","NULL","85","A",1997,"p",2,NA
4507,6375,1,0,"M FR",1997-02-14,"1997-02-14","HOURTIN",31,2,"180","4",4,"4","Précise","Delphinus delphis","9702016","0","NULL","HOURTIN",45.18286,-1.17922,"NULL","NULL","33","A",1997,"i",0,NA
4509,6384,2,40,"V M",1997-02-14,"1997-02-13","LEGE CAP FERRET",31,1,"216","9",9,"9","Précise","Delphinus delphis","9702008","0","NULL","LEGE-CAP-FERRET",44.72561,-1.24422,"NULL","NULL","33","A",1997,"M",1,NA
4513,6390,1,0,"M FR",1997-02-15,"1997-02-15","LE BOIS PLAGE EN RE GROS JONC",31,2,"201","18",18,"19","Précise","Delphinus delphis","9702019","0","NULL","LE BOIS-PLAGE-EN-RE",46.17317,-1.38178,"NULL","NULL","17","A",1997,"M R",1,NA
4545,6511,1,30,"M FR",1997-02-15,"1997-02-15","LA FAUTE SUR MER PLAGE DES BELUGAS",31,2,"165","1",1.75,"2","Précise","Delphinus delphis","9702020","0","NULL","LA FAUTE-SUR-MER",46.31636,-1.31541,"NULL","NULL","85","A",1997,"i",0,NA
4547,6514,1,40,"M FR",1997-02-16,"1997-02-16","ST CLEMENT DES BALEINES EN RE",31,2,"190","5.5",5.5,"6","Précise","Delphinus delphis","9702023","0","NULL","SAINT-CLEMENT-DES-BALEINES",46.23631,-1.5577,"NULL","NULL","17","A",1997,"p",2,NA
4614,6679,1,0,"M FR",1997-02-18,"1997-02-18","ST HILAIRE DE RIEZ",31,1,"197","5",5,"5","Précise","Delphinus delphis","9702031","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",1997,"I",0,NA
4627,6696,1,40,"M FR",1997-02-19,"1997-02-18","ST PIERRE D'OLERON PASSE DES BICLES",31,1,"190","4",4,"4","Précise","Delphinus delphis","9702049","0","NULL","SAINT-PIERRE-D'OLERON",45.92233,-1.33204,"NULL","NULL","17","A",1997,"I",0,NA
4654,6738,1,30,"M FR",1997-02-19,"1997-02-19","JARD SUR MER LES GAFFINEAUX",31,2,"182","3",3.5,"4","Précise","Delphinus delphis","9702045","0","NULL","JARD-SUR-MER",46.41741,-1.60616,"NULL","NULL","85","A",1997,"i",0,NA
4777,6984,1,30,"M FR",1997-02-26,"1997-02-25","LES SABLES D'OLONNE PLAGE DE LA PARACOUE",31,2,"204","9",9,"9","Précise","Delphinus delphis","9702070","0","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",1997,"M R",1,NA
4789,7000,1,0,"M FR",1997-02-27,"1997-02-27","NOIRMOUTIER EN L'ILE",31,1,"165","1",1,"2","Précise","Delphinus delphis","9702081","0","NULL","NOIRMOUTIER-EN-L'ILE",47.02739,-2.25792,"NULL","NULL","85","A",1997,"I",0,NA
4800,7012,1,40,"M FR",1997-02-28,"1997-02-27","LES SABLES D'OLONNE PLAGE DE LA CHAUME",31,2,"202","9",9,"9","Précise","Delphinus delphis","9702084","0","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",1997,"M R",1,NA
4898,7134,2,14,"VM FR",1997-06-15,"1997-06-15","SAINT GILLES CROIX DE VIE GRANDE PLAGE",31,2,"199","10",10,"10","Précise","Delphinus delphis","9706103","0","NULL","SAINT-GILLES-CROIX-DE-VIE",46.69114,-1.934,"NULL","NULL","85","A",1997,"M R",1,NA
5169,7413,1,40,"M FR",1998-03-11,"1998-03-11","ST GEORGES D'OLERON",31,1,"172","1",1.5,"2","Précise","Delphinus delphis","9803007","0","NULL","SAINT-GEORGES-D'OLERON",45.97554,-1.39298,"NULL","NULL","17","A",1998,"i",0,NA
5286,7537,1,40,"M PU",1998-06-01,"1998-06-01","DOLUS D'OLERON LA REMIGEASSE",31,2,"166","0",0.8,"1","Précise","Delphinus delphis","9806017","0","NULL","DOLUS-D'OLERON",45.89531,-1.28015,"NULL","NULL","17","A",1998,"i",0,NA
5314,7565,1,30,"M FR PM",1998-07-23,"1998-07-22","BRETIGNOLLES SUR MER LA SAUZAIE",31,2,"150","3",3,"3","NULL","Delphinus delphis","9807019","0","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",1998,"i",0,NA
5317,7568,1,40,"M FR BL",1998-07-30,"1998-07-28","BRETIGNOLLES SUR MER",31,2,"177","3",3,"3","Précise","Delphinus delphis","9807020","0","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",1998,"i",0,NA
5341,7592,1,30,"M FR PM",1998-09-10,"1998-09-09","ST HILAIRE DE RIEZ",31,2,"188","8",8,"8","Précise","Delphinus delphis","9809021","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",1998,"i",0,NA
5529,7821,1,40,"M FR",1999-02-24,"NULL","DOLUS D'OLERON VERT BOIS",31,2,"190","10",10,"10","Précise","Delphinus delphis","9902017","0","NULL","DOLUS-D'OLERON",45.89531,-1.28015,"NULL","NULL","17","A",1999,"i",0,NA
5570,7887,1,0,"M PU",1999-03-04,"1999-03-04","LA COUARDE SUR MER",31,2,"189","8",8,"9","Précise","Delphinus delphis","9903021","0","NULL","LA COUARDE-SUR-MER",46.19691,-1.43451,"NULL","NULL","17","A",1999,"i",0,NA
5608,7939,1,0,"M PU",1999-03-05,"NULL","LES SABLES D'OLONNE LA PARACOUE",31,2,"202","9",9,"9","Précise","Delphinus delphis","9903022","0","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",1999,"i",0,NA
5733,8112,1,30,"M FR",1999-04-06,"1999-04-05","L'EPINE LE MOULIN",31,2,"172","3",3,"3","Précise","Delphinus delphis","9903029","0","NULL","L'EPINE",46.98124,-2.2797,"NULL","NULL","85","A",1999,"i",0,NA
5754,8140,1,30,"M FR BL",1999-04-15,"NULL","ST CLEMENT DES BALEINES",31,2,"194","5",5,"5","Précise","Delphinus delphis","9904032","0","NULL","SAINT-CLEMENT-DES-BALEINES",46.23631,-1.5577,"NULL","NULL","17","A",1999,"i",0,NA
6013,8419,1,14,"V M",2000-01-09,"2000-01-09","LE COUREGAN",31,2,"180","16",16,"16","Précise","Delphinus delphis","10001001","0","NULL","PLOEMEUR",47.70493,-3.44469,"NULL","NULL","56","A",2000,"M R",1,NA
6032,8439,1,30,"M FR PM",2000-02-01,"2000-01-30","LA TESTE DE BUCH LE TRENCAT",31,2,"174","6",6,"7","Approximative","Delphinus delphis","10002009","0","NULL","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2000,"i",0,NA
6033,8440,1,30,"M FR PM",2000-02-01,"2000-01-30","LA TESTE DE BUCH WARF DE LA SALIE",31,1,"180","3",3.5,"4","Approximative","Delphinus delphis","10002007","0","NULL","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2000,"i",0,NA
6033,8441,1,30,"M FR",2000-02-01,"2000-01-30","LA TESTE DE BUCH WARF DE LA SALIE",31,1,"181","2",2,"3","Précise","Delphinus delphis","10002008","0","NULL","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2000,"i",0,NA
6034,8442,1,40,"M PU",2000-02-01,"NULL","BISCARROSSE CEL",31,2,"185","5",5,"5.5","Précise","Delphinus delphis","10002006","0","NULL","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2000,"p",2,NA
6052,8467,1,40,"M FR",2000-02-08,"NULL","ST JEAN DE MONTS ESPLANADE DE LA MER",31,2,"179","4",4.5,"5","Précise","Delphinus delphis","10002010","0","NULL","SAINT-JEAN-DE-MONTS",46.79268,-2.07962,"NULL","NULL","85","A",2000,"i",0,NA
6064,8483,1,40,"M FR",2000-02-10,"2000-02-09","LA BARRE DE MONTS",31,2,"200","3",3,"3","Précise","Delphinus delphis","10002013","0","NULL","LA BARRE-DE-MONTS",46.87364,-2.15097,"NULL","NULL","85","A",2000,"i",0,NA
6065,8484,1,40,"M FR",2000-02-10,"2000-02-09","BRETIGNOLLES SUR MER",31,2,"185","3",3.5,"4","Précise","Delphinus delphis","10002012","0","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2000,"i",0,NA
6065,8485,1,40,"M FR",2000-02-10,"2000-02-10","BRETIGNOLLES SUR MER",31,1,"170","2",2.5,"3","Précise","Delphinus delphis","10002015","0","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2000,"I",0,NA
6067,8488,1,0,"M FR",2000-02-11,"2000-02-11","STE MARIE DE RE MONTAMER",31,2,"184","4",4,"4","Précise","Delphinus delphis","10002017","0","NULL","SAINTE-MARIE-DE-RE",46.15065,-1.3218,"NULL","NULL","17","A",2000,"p",2,NA
6088,8511,1,40,"M PU",2000-02-14,"NULL","NOIRMOUTIER BARBATRE",31,2,"188","2",2.75,"3","Précise","Delphinus delphis","10002019","0","NULL","BARBATRE",46.93028,-2.17158,"NULL","NULL","85","A",2000,"i",0,NA
6089,8512,1,40,"M PU",2000-02-14,"NULL","BRETIGNOLLES SUR MER",31,1,"182","2",2.5,"3","Précise","Delphinus delphis","10002031","0","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2000,"i",0,NA
6089,8513,1,40,"M PU",2000-02-14,"NULL","BRETIGNOLLES SUR MER",31,1,"170","3",3,"3","Précise","Delphinus delphis","10002032","0","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2000,"i",0,NA
6092,8516,1,40,"M PU",2000-02-14,"NULL","ST HILAIRE DE RIEZ",31,1,"190","9",9,"9","Précise","Delphinus delphis","10002021","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2000,"M",1,NA
6093,8517,1,40,"M PU",2000-02-14,"NULL","ST HILAIRE DE RIEZ",31,1,"170","1",1.5,"2","Précise","Delphinus delphis","10002022","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2000,"i",0,NA
6093,8518,1,40,"M PU",2000-02-14,"NULL","ST HILAIRE DE RIEZ",31,2,"200","8",8,"8","Précise","Delphinus delphis","10002023","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2000,"M R",1,NA
6093,8519,1,40,"M PU",2000-02-14,"NULL","ST HILAIRE DE RIEZ",31,2,"175","1",1.5,"2","Précise","Delphinus delphis","10002024","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2000,"i",0,NA
6093,8520,1,40,"M PU",2000-02-14,"NULL","ST HILAIRE DE RIEZ",31,2,"171","3",3,"3","Précise","Delphinus delphis","10002025","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2000,"i",0,NA
6093,8521,1,40,"M PU",2000-02-14,"NULL","ST HILAIRE DE RIEZ",31,1,"200","15",15,"15","Précise","Delphinus delphis","10002026","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2000,"M",1,NA
6093,8522,1,40,"M PU",2000-02-14,"NULL","ST HILAIRE DE RIEZ",31,1,"185","3",3.5,"4","Précise","Delphinus delphis","10002027","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2000,"i",0,NA
6093,8524,1,40,"M PU",2000-02-14,"NULL","ST HILAIRE DE RIEZ",31,1,"180","2",2.75,"3","Précise","Delphinus delphis","10002029","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2000,"i",0,NA
6093,8525,1,40,"M PU",2000-02-14,"NULL","ST HILAIRE DE RIEZ",31,2,"180","2",2.5,"3","Précise","Delphinus delphis","10002030","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2000,"i",0,NA
6094,8526,1,40,"M PU",2000-02-14,"NULL","ST JEAN DE MONTS",31,2,"181","3",3,"4","Précise","Delphinus delphis","10002020","0","NULL","SAINT-JEAN-DE-MONTS",46.79268,-2.07962,"NULL","NULL","85","A",2000,"i",0,NA
6099,8532,1,30,"M FR",2000-02-15,"NULL","MONTALIVET",31,2,"193","5",5.5,"6","Précise","Delphinus delphis","10002033","0","NULL","VENDAYS-MONTALIVET",45.33534,-1.1552,"NULL","NULL","33","A",2000,"p",2,NA
6106,8539,1,40,"M PU",2000-02-15,"NULL","LES SABLES D'OLONNE PRIEURE ST NICOLAS",31,2,"198","10",10,"11","Précise","Delphinus delphis","10002034","0","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2000,"p",2,NA
6109,8542,1,40,"M PU",2000-02-16,"NULL","MARENNES",31,2,"203","4",4.5,"5","Précise","Delphinus delphis","10002039","0","NULL","MARENNES",45.82002,-1.14169,"NULL","NULL","17","A",2000,"p",2,NA
6111,8544,1,40,"M PU",2000-02-16,"2000-02-16","LA TREMBLADE LA CEPE",31,1,"191","4",4.5,"5","Précise","Delphinus delphis","10002040","0","NULL","LA TREMBLADE",45.79167,-1.23428,"NULL","NULL","17","A",2000,"p",2,NA
6123,8587,1,0,"M FR",2000-02-17,"2000-02-16","LE BOIS PLAGE EN RE LES GRENETTES",31,1,"211","12",12,"12","Précise","Delphinus delphis","10002041","0","NULL","LE BOIS-PLAGE-EN-RE",46.17317,-1.38178,"NULL","NULL","17","A",2000,"M",1,NA
6166,8701,1,0,"M PU",2000-02-18,"NULL","LA TREMBLADE LA BOUVERIE",31,2,"193","4",5,"5","Précise","Delphinus delphis","10002060","0","NULL","LA TREMBLADE",45.79167,-1.23428,"NULL","NULL","17","A",2000,"p",2,NA
6236,8840,1,30,"M FR PM",2000-02-22,"NULL","HOURTIN",31,1,"175","3",3,"3","Précise","Delphinus delphis","10002075","0","NULL","HOURTIN",45.18286,-1.17922,"NULL","NULL","33","A",2000,"i",0,NA
6238,8846,1,30,"M PU",2000-02-22,"NULL","LACANAU OCEAN",31,1,"198","8",9,"9","Précise","Delphinus delphis","10002073","0","NULL","LACANAU",44.98592,-1.19751,"NULL","NULL","33","A",2000,"I",0,NA
6238,8847,1,30,"M PU",2000-02-22,"NULL","LACANAU OCEAN",31,2,"218","16",17,"17","Précise","Delphinus delphis","10002074","0","NULL","LACANAU",44.98592,-1.19751,"NULL","NULL","33","A",2000,"M R",1,NA
6271,8914,1,30,"M FR",2000-02-28,"2000-02-28","LA ROCHELLE EN MER LAVARDIN 46°08'Nx01°15'W",31,2,"184","4",4,"4","Précise","Delphinus delphis","10002083","0","NULL","SAINTE-MARIE-DE-RE",46.15065,-1.3218,"NULL","NULL","17","A",2000,"i",0,NA
6291,8936,1,30,"M FR",2000-03-01,"NULL","OLONNE SUR MER SAUVETERRE",31,2,"190","6",6.5,"7","Précise","Delphinus delphis","10003086","0","NULL","OLONNE-SUR-MER",46.54852,-1.82203,"NULL","NULL","85","A",2000,"M R",1,NA
6292,8937,1,30,"M FR PM",2000-03-01,"2000-02-29","LES SABLES D'OLONNE",31,2,"180","11",11,"12","Approximative","Delphinus delphis","10003084","0","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2000,"M R",1,NA
6292,8938,1,40,"M FR",2000-03-01,"2000-03-01","LES SABLES D'OLONNE",31,3,"196","10",10,"10","Précise","Delphinus delphis","10003085","0","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2000,"M G",1,NA
6396,9069,2,40,"M FR",2000-04-18,"2000-04-17","RIVEDOUX POINTE DE CHAUVEAU",31,2,"178","3",3.2,"3.2","Précise","Delphinus delphis","10004104","0","NULL","RIVEDOUX-PLAGE",46.15722,-1.27789,"NULL","NULL","17","A",2000,"i",0,NA
6425,9099,2,0,"M PU",2000-05-11,"2000-05-10","LE BOIS PLAGE EN RE LE GROS JONC",31,2,"227","9",9,"10","Précise","Delphinus delphis","10005105","0","NULL","LE BOIS-PLAGE-EN-RE",46.17317,-1.38178,"NULL","NULL","17","A",2000,"M R",1,NA
6455,9130,1,30,"M FR",2000-07-12,"2000-07-11","LE PORGE LA JENNY",31,2,"145","0",0.5,"0.5","Précise","Delphinus delphis","10007112","0","NULL","LE PORGE",44.86654,-1.22105,"NULL","NULL","33","A",2000,"i",0,NA
6478,9155,1,40,"M FR",2000-08-27,"2000-08-26","ST JEAN DE MONTS L'ESTACADE",31,2,"220","16",16,"17","Précise","Delphinus delphis","10008117","0","NULL","SAINT-JEAN-DE-MONTS",46.79268,-2.07962,"NULL","NULL","85","A",2000,"M G",1,NA
6491,9168,1,0,"M FR",2000-09-21,"2000-09-21","ST DENIS D'OLERON LES HUTTES",31,2,"174","2",2.5,"2.5","Précise","Delphinus delphis","10009119","0","NULL","SAINT-DENIS-D'OLERON",46.04764,-1.41003,"NULL","NULL","17","A",2000,"i",0,NA
6624,9309,1,40,"M FR",2001-01-08,"2001-01-07","LEGE CAP FERRET LES PECHEURS",31,1,"215","10",10.5,"11","Précise","Delphinus delphis","10101004","0","NULL","LEGE-CAP-FERRET",44.72561,-1.24422,"NULL","NULL","33","A",2001,"M",1,NA
6625,9310,1,40,"M FR",2001-01-08,"2001-01-07","LEGE CAP FERRET TRUC VERT",31,2,"185","4",4.5,"6","Précise","Delphinus delphis","10101005","0","NULL","LEGE-CAP-FERRET",44.72561,-1.24422,"NULL","NULL","33","A",2001,"p",2,NA
6645,9333,1,0,"M PU",2001-01-23,"2001-01-23","ST PIERRE D'OLERON CHEFMALIERE",31,1,"212","13",14,"16","Précise","Delphinus delphis","10101007","0","NULL","SAINT-PIERRE-D'OLERON",45.92233,-1.33204,"NULL","NULL","17","A",2001,"M",1,NA
6653,9341,1,0,"M FR",2001-01-25,"2001-01-23","MONTALIVET PLAGE SUD",31,1,"228","11",12,"13","Précise","Delphinus delphis","10101008","0","NULL","VENDAYS-MONTALIVET",45.33534,-1.1552,"NULL","NULL","33","A",2001,"M",1,NA
6654,9342,1,0,"M FR",2001-01-26,"2001-01-26","CARCANS",31,2,"184","4",4.8,"5","Précise","Delphinus delphis","10101011","0","NULL","CARCANS",45.0802,-1.19073,"NULL","NULL","33","A",2001,"p",2,NA
6654,9344,2,40,"M PU",2001-01-26,"2001-01-26","CARCANS",31,1,"160","1.2",1.8,"2","Précise","Delphinus delphis","10102023","0","NULL","CARCANS",45.0802,-1.19073,"NULL","NULL","33","A",2001,"i",0,NA
6658,9348,1,0,"M FR",2001-01-26,"2001-01-26","PREFAILLES PORT AUX ANES",31,1,"196","4",4.8,"5","Précise","Delphinus delphis","10107085","0","NULL","PREFAILLES",47.13203,-2.23086,"NULL","NULL","44","A",2001,"i",0,NA
6665,9358,2,0,"M FR",2001-01-27,"2001-01-27","ST TROJAN LES BAINS",31,1,"132","0",0.2,"0.4","Précise","Delphinus delphis","10101014","0","NULL","SAINT-TROJAN-LES-BAINS",45.80655,-1.24345,"NULL","NULL","17","A",2001,"i",0,NA
6673,9366,2,30,"M FR",2001-01-28,"2001-01-28","ST PALAIS SUR MER",31,1,"172","2.9",3,"3.2","Précise","Delphinus delphis","10101015","0","NULL","SAINT-PALAIS-SUR-MER",45.64928,-1.10119,"NULL","NULL","17","A",2001,"p",2,NA
6688,9384,1,0,"M FR",2001-01-30,"2001-01-28","JARD SUR MER LES GARS GRELAUX",31,2,"153","1",1.1,"1.5","Précise","Delphinus delphis","10101016","0","NULL","JARD-SUR-MER",46.41741,-1.60616,"NULL","NULL","85","A",2001,"i",0,NA
6774,9475,1,40,"M FR",2001-03-04,"2001-03-03","ECULLEVILLE BAIE DE QUERVIERE",31,2,"170","0.8",1,"1.2","Précise","Delphinus delphis","10107089","0","NULL","ECULLEVILLE",49.6902,-1.8237,"NULL","NULL","50","N",2001,"i",0,NA
6777,9478,2,16,"V M FR",2001-03-05,"2001-03-03","ESNANDES",31,2,"199","15",17,"18","Précise","Delphinus delphis","10103026","0","NULL","ESNANDES",46.24916,-1.14059,"NULL","NULL","17","A",2001,"M R",1,NA
6808,9530,1,0,"M PU",2001-03-13,"2001-03-12","LA COUARDE SUR MER LES PRISE",31,1,"165","1",1.5,"1.8","Précise","Delphinus delphis","10103028","0","NULL","LA COUARDE-SUR-MER",46.19691,-1.43451,"NULL","NULL","17","A",2001,"i",0,NA
